74 - ;;;;;;;1;1
74 - ;;;;;;;1;1
74 - Шпионско-диверсионная деятельность;;;;;;;1;1
74 КК БССР - бурмистр;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74;;;;;;;1;1
74(53/13) ;;;;;;;1;1
74;103;;;;;;2;1
74;109;;;;;;2;1
74;118;;;;;;2;1
74; 118а ;;;;;;2;1
74; 118а ;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;;;;;;2;1
74;120;145;;;;;3;1
74;120;87;;;;;3;1
74;135;;;;;;2;1
74;137;;;;;;2;1
74;145;;;;;;2;1
74;145;;;;;;2;1
74;145;;;;;;2;1
74; 145а ;;;;;;2;1
74; 175 - Активный участник против революционного движения; связь с иноагентурой;;;;;3;1
74; 177в ;;;;;;2;1
74;185;;;;;;2;1
74;196;;;;;;2;1
74;196;;;;;;2;1
74;211;;;;;;2;1
74;211;;;;;;2;1
74;211;;;;;;2;1
74;22;120;;;;;3;1
74;22;70;;;;;3;1
74; 22-118 ;;;;;;2;1
74; 22-120 ;;;;;;2;1
74; 22-120 ;;;;;;2;1
74; 22-120 ;;;;;;2;1
74; 22-120 ;;;;;;2;1
74; 22-64;76;;;;;3;1
74;24;;;;;;2;1
74;24;68;;;;;3;1
74;24; 68а ;;;;;3;1
74; 24-80 ;;;;;;2;1
74;250;;;;;;2;1
74;250;;;;;;2;1
74; 250а ;;;;;;2;1
74;39;;;;;;2;1
74;39;;;;;;2;1
74;39;;;;;;2;1
74; 58-13 ;;;;;;2;1
74;6;120;88;;;;4;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;;;;;;2;1
74;64;76;;;;;3;1
74;64;76;;;;;3;1
74;64;76;;;;;3;1
74; 64-76; 72а ;;;;;3;1
74;66;;;;;;2;1
74;66; 72а ;;;;;3;1
74;68;;;;;;2;1
74;68;;;;;;2;1
74;68;;;;;;2;1
74;69;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;;;;;;2;1
74;72;65;;;;;3;1
74;72;68;;;;;3;1
74;72;70;;;;;3;1
74;72;76;;;;;3;1
74;72;76;;;;;3;1
74;72;76;;;;;3;1
74;72;76;;;;;3;1
74;72;76;;;;;3;1
74;72;76;;;;;3;1
74; 72-а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72а ;;;;;;2;1
74; 72аК БССР - социально опасный элемент;;;;;;2;1
74; 72б ;;;;;;2;1
74; 72б ;;;;;;2;1
74; 72б ;;;;;;2;1
74; 72б ;;;;;;2;1
74; 72ч1 ;;;;;;2;1
74;75;;;;;;2;1
74;75;;;;;;2;1
74;75;;;;;;2;1
74;75;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;;;;;;2;1
74;76;64;;;;;3;1
74;76; 72а ;;;;;3;1
74;80;;;;;;2;1
74;80;;;;;;2;1
74;80; 145а - связь с а/с повстанческой организацией; незаконное хранение оружия;;;;4;1
74; 84б ;;;;;;2;1
74;87;;;;;;2;1
74;87;120;;;;;3;1
74; 87.120 ;;;;;;2;1
74;88;;;;;;2;1
74;88;;;;;;2;1
74-2; 143 - ;;;;;;2;1
74-6 ;;;;;;;1;1
74-76 ;;;;;;;1;1
74-88 ;;;;;;;1;1
74.211 ;;;;;;;1;1
74.72а ;;;;;;;1;1
74672;76;;;;;;2;1
74672а ;;;;;;;1;1
74672а ;;;;;;;1;1
74а ;;;;;;;1;1
74а ;;;;;;;1;1
74а ;;;;;;;1;1
74а;76; 105а ;;;;;3;1
74б ;;;;;;;1;1
75 - Антисоветская агитация;;;;;;;1;1
75 - Антисоветская агитация и саботаж;;;;;;;1;1
75 - Антисоветская агитация по условиям труда;;;;;;;1;1
75 - Антисоветская агитация; недовольство условиями труда;;;;;;2;1
75 - Вредительство и а/с агитацию;;;;;;;1;1
75 - Контрреволюционная религиозная группировка;;;;;;;1;1
75 - Контрреволюционный саботаж;;;;;;;1;1
75 - Контрреволюционный собатаж;;;;;;;1;1
75 - Нарушение трудовой дисциплины;;;;;;;1;1
75 - Подозревался в расстрате 700 руб.в магазине;;;;;;;1;1
75 - Проводил в колхозе вредительство и а/сов. агитацию;;;;;;;1;1
75 - Саботаж;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;;;;;;;1;1
75;" 105""а"" - Антисоветская"; вредительская деятельность;;;;;3;1
75;106;;;;;;2;1
75; 120 - Нелегальный переход госграницы; дезорганизация производства;;;;;3;1
75;120;;;;;;2;1
75;120;;;;;;2;1
75;120;;;;;;2;1
75;120;;;;;;2;1
75;120;;;;;;2;1
75;120;;;;;;2;1
75; 120-1 ;;;;;;2;1
75; 120/1 ;;;;;;2;1
75; 120К БССР - социально-опасный элемент;;;;;;2;1
75;155;;;;;;2;1
75;196;;;;;;2;1
75; 22-120 ;;;;;;2;1
75; 22-120 ;;;;;;2;1
75; 22-120 ;;;;;;2;1
75;39;;;;;;2;1
75;68;;;;;;2;1
75;69;76;;;;;3;1
75;72;;;;;;2;1
75;72;;;;;;2;1
75;72;76;;;;;3;1
75;72;76;;;;;3;1
75; 72а ;;;;;;2;1
75; 76 - Систематически проводил работу; направленную на подрыв коллективизации. Являясь секретным осведомителем погранотряда; не сообщал об антисоветской деятельности группы;;;;4;1
75; 76 - ;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76;;;;;;2;1
75;76; 94 - Попытка поджога; саботаж; не выполнение госпошлины; участие в кулац.группировке;;6;1
75;76; 94 - Попытка поджога; участие в кулацкой группировке; саботаж; не уплата налога;;6;1
75;94;120;;;;;3;1
752;76;;;;;;2;1
758-10ч2 ;;;;;;;1;1
76;;;;;;;1;1
76 - Антиколхозная агитация;;;;;;;1;1
76 - Антисоветская агитация по подрыву авторитета органов Сов.власти;;;;;;;1;1
76 - Вооруженное восстание против сов.власти;;;;;;;1;1
76 - Диверсионно-вредительская деятельность;;;;;;;1;1
76 - Измена Родине;;;;;;;1;1
76 - К/р деятельность и пропаганда;;;;;;;1;1
76 - К/р пропаганда;;;;;;;1;1
76 - Контрреволюционная организация;;;;;;;1;1
76 - Контрреволюционная пропаганда и агитация;;;;;;;1;1
76 - Причастность к к/р организации;;;;;;;1;1
76 - Проведение к/р агитации среди верующих;;;;;;;1;1
76 - Соучастие в контрреволюционной организации;;;;;;;1;1
76 - Террористическая деятельность;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - ;;;;;;;1;1
76 - Член а/с группировки пытавшихся подорвать авторитет обществ.органов сов.власти;;;;;;;1;1
76 - Член а/с группировки; пытавшися подорвать экономич.и политич.мощ страны;;;;;;2;1
76 - Член а/с группы; пытавшихся подорвать авторитет органов сов.власти;;;;;;2;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;;;;;;;1;1
76;105;;;;;;2;1
76;105;;;;;;2;1
76;" 107""б"" - ";;;;;;2;1
76;118;;;;;;2;1
76;118;;;;;;2;1
76;118;;;;;;2;1
76;118;;;;;;2;1
76;118;;;;;;2;1
76;118;;;;;;2;1
76;" 118""б"" ";;;;;;2;1
76;120;;;;;;2;1
76;120;;;;;;2;1
76; 196 - Антисоветская агитация; халатное отношение к служ.обязанностям;;;;;3;1
76; 196 - Антисоветская агитация; халатное отношение к служебным обязанностям;;;;;3;1
76;205;;;;;;2;1
76;211;;;;;;2;1
76; 22-120 ;;;;;;2;1
76; 22-6-1 ;;;;;;2;1
76; 22-63-1 ;;;;;;2;1
76; 22-63-1 ;;;;;;2;1
76; 22-64;-76;;;;;3;1
76;24;64;;;;;3;1
76; 24-63-1 ;;;;;;2;1
76; 24-64 ;;;;;;2;1
76; 24-80 ;;;;;;2;1
76; 24-80 ;;;;;;2;1
76;39;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1 ;;;;;;2;1
76; 63-1; 72б ;;;;;3;1
76; 63-2 - Агент латвийской разведки;;;;;;2;1
76; 64 - ;;;;;;2;1
76;64;;;;;;2;1
76;64;120;;;;;3;1
76;64;68; 72 - к/р деятельность;;;;4;1
76;64;68;72;;;;4;1
76;64;69;71;;;;4;1
76;64;69;71;;;;4;1
76;64;69;71;;;;4;1
76;64;71;69;;;;4;1
76;65;;;;;;2;1
76;66;;;;;;2;1
76;66;98;;;;;3;1
76; 68 - ;;;;;;2;1
76;68;;;;;;2;1
76;68;;;;;;2;1
76;68;71;;;;;3;1
76;68;71;;;;;3;1
76; 69 - Вредительская деятельность на хлебозаводе;;;;;;2;1
76;69;;;;;;2;1
76;69; 71 - ;;;;;3;1
76;69; 72 - Антисоветская агитация; деятельность;;;;4;1
76;70;63;;;;;3;1
76;71;;;;;;2;1
76;71;;;;;;2;1
76;71;72;;;;;3;1
76;71;72;;;;;3;1
76; 72 - Антисоветская деятельность;;;;;;2;1
76; 72 - Занимался к/р нацдемовской деятельностью;;;;;;2;1
76; 72 - К/рев.агитация;;;;;;2;1
76; 72 - К/рев.деятельность;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;;;;;;2;1
76;72;120;;;;;3;1
76;72;145;;;;;3;1
76;72; 63-1 ;;;;;3;1
76;72;68;;;;;3;1
76; 72а ;;;;;;2;1
76; 72а ;;;;;;2;1
76; 72а ;;;;;;2;1
76; 72б ;;;;;;2;1
76; 72б ;;;;;;2;1
76; 72б ;;;;;;2;1
76; 72б ;;;;;;2;1
76; 72б; 63-1 ;;;;;3;1
76;74;;;;;;2;1
76;74;;;;;;2;1
76;74;;;;;;2;1
76;74;;;;;;2;1
76;74;69;71;;;;4;1
76;74;69;71;;;;4;1
76;75;;;;;;2;1
76;75;196;;;;;3;1
76;75; 72 - Антисоветская агитация;;;;;3;1
76;78;;;;;;2;1
76;80;;;;;;2;1
76;80;120;;;;;3;1
76;80; 205 - ;;;;;3;1
76; 94 - ;;;;;;2;1
76;97;;;;;;2;1
76;97;;;;;;2;1
76-1; 63-1 ;;;;;;2;1
76-64 ;;;;;;;1;1
76-64; 68а ;;;;;;2;1
76-64;70;;;;;;2;1
76-64;70;71;;;;;3;1
76-64;70;71;;;;;3;1
76-64;70;71;;;;;3;1
76-64;70;71;;;;;3;1
76.68;72;;;;;;2;1
76б ;;;;;;;1;1
76прим66 ;;;;;;;1;1
76сприм66 ;;;;;;;1;1
77-1 ;;;;;;;1;1
772; 211 - Антисоветская агитация;;;;;;2;1
78;211;;;;;;2;1
78-38 ;;;;;;;1;1
79 - Антисоветская агитация;;;;;;;1;1
79;72;76;;;;;3;1
79;72;76;;;;;3;1
79;72;76;;;;;3;1
79;76;;;;;;2;1
79;76;;;;;;2;1
79а;91;;;;;;2;1
79б ;;;;;;;1;1
79б; 106б ;;;;;;2;1
8 - Социально опасен;;;;;;;1;1
8 и - - опасно;;;;;;;1;1
8 и 38 - Социально опасен;;;;;;;1;1
8; 38 - Социально опасна;;;;;;2;1
8; 38 - Социально опасный;;;;;;2;1
8; 38 - Социально опасный элемент;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;38;;;;;;2;1
8;64;76;;;;;3;1
8;64;76;;;;;3;1
8;66;;;;;;2;1
авг.28;;;;;;;1;1
авг.28;;;;;;;1;1
8-38 - Поддерживала связь с немцами;;;;;;;1;1
8-38 - Связь с немцами;;;;;;;1;1
8-38 - Связь с преступным элементом;;;;;;;1;1
8-38 - а/с агитация;;;;;;;1;1
8-38 - связь с нем.к/разведкой;;;;;;;1;1
8-38 - сотрудничество с нем. оккуп.;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;;;;;;;1;1
авг.38;65; 72б ;;;;;3;1
авг.38;68;;;;;;2;1
авг.38; 82ч2 ;;;;;;2;1
8-386 ;;;;;;;1;1
авг.39;;;;;;;1;1
авг.68;;;;;;;1;1
80 - Антисоветская агитация;;;;;;;1;1
80 - Занимался хищением зерна;;;;;;;1;1
80 - Наносил угрозы колхозному активу;;;;;;;1;1
80 - Хранение оружия и покушение на убийство;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80;;;;;;;1;1
80 и 245б ;;;;;;;1;1
80;118;;;;;;2;1
80;118;70;;;;;3;1
80;172;;;;;;2;1
80;172;;;;;;2;1
